,154500,30712,4747,20190611,154000,156000,153500,,
,154500,46185,7148,20190610,157500,158500,153000,,
,156000,48136,7584,20190607,155000,159500,155000,,
,153500,72137,11225,20190605,160000,160000,153000,,
,159500,61722,9771,20190604,160500,160500,156500,,
,159000,42093,6685,20190603,157000,160000,155500,,
,159500,74130,11675,20190531,149500,159500,149500,,
,150500,31730,4750,20190530,152000,152000,148500,,
,152000,36431,5523,20190529,153500,154500,149000,,
,152000,105124,15950,20190528,149500,153000,149000,,
,149500,30093,4498,20190527,147500,151000,147500,,
,148500,37840,5608,20190524,146500,149500,146500,,
,146000,74164,10813,20190523,146500,148500,144500,,
,148500,43002,6424,20190522,152500,154500,148000,,
,153000,22594,3459,20190521,150000,154000,150000,,
,151500,27221,4153,20190520,152000,154500,151000,,
,150000,38762,5863,20190517,153000,154000,150000,,
,152500,37323,5662,20190516,154000,155000,150500,,
,154000,46114,7072,20190515,151500,154500,150500,,
,151500,74122,11237,20190514,148000,154500,148000,,
,150000,74707,11334,20190513,152500,153500,150000,,
,156000,75399,11615,20190510,155500,157000,152000,,
,155500,58230,9129,20190509,161500,162000,154500,,
,160000,56375,9018,20190508,161000,161500,159000,,
,161500,101836,16561,20190507,165500,167000,161000,,
,168000,159751,26354,20190503,163000,168500,161000,,
,163000,95426,15386,20190502,156500,163000,155000,,
,157500,44564,7010,20190430,157000,159500,156000,,
,158500,67626,10610,20190429,157000,158500,155500,,
,158000,62654,9876,20190426,155000,160500,155000,,
,155000,46157,7186,20190425,156000,157000,154500,,
,156500,56649,8882,20190424,159500,159500,155500,,
,159000,66207,10490,20190423,159500,161500,157500,,
,161000,57503,9202,20190422,161500,162000,159000,,
,160500,39510,6347,20190419,160000,161500,159500,,
,160500,76537,12329,20190418,164000,164500,160000,,
,163500,137677,22497,20190417,168500,168500,162000,,
,168500,192274,32445,20190416,175500,175500,167500,,
,176500,205268,35271,20190415,167500,180000,165500,,
,168500,47485,7969,20190412,167000,169000,167000,,
,167500,48669,8162,20190411,169000,170000,167000,,
,169500,65666,11056,20190410,168000,169500,167000,,
,169000,48446,8185,20190409,171000,171000,167500,,
,170000,48557,8242,20190408,168000,171000,168000,,
,168000,53889,9042,20190405,168500,169000,166500,,
,167500,74502,12494,20190404,171000,171000,167000,,
,170000,77892,13161,20190403,168000,171500,167000,,
,170000,72177,12182,20190402,169000,170500,167000,,
,169500,75471,12787,20190401,167000,171500,165500,,
,165500,68466,11326,20190329,162500,167000,162000,,
,161500,99344,15961,20190328,163500,163500,159500,,
,164500,85404,14096,20190327,168500,169000,163000,,
,167000,96003,16023,20190326,169000,170000,165500,,
,170500,38741,6599,20190325,170500,172000,168500,,
,173000,38952,6723,20190322,171000,175500,171000,,
,173000,61380,10706,20190321,176500,179500,172000,,
,176500,64838,11366,20190320,178500,178500,174000,,
,180000,59507,10724,20190319,185000,185000,178500,,
,183500,28796,5263,20190318,184500,185500,181500,,
,184500,85714,15795,20190315,186000,186000,181500,,
,182500,54860,10039,20190314,183500,186000,180500,,
,180500,49373,8931,20190313,185000,185000,179000,,
,183000,39299,7210,20190312,182500,185500,181500,,
,182500,47554,8652,20190311,181500,184000,180000,,
,181500,74898,13667,20190308,188000,188000,179500,,
,188000,47988,8983,20190307,189000,190500,185000,,
,189500,48103,9058,20190306,190500,190500,186500,,
,190500,55860,10565,20190305,188000,190500,188000,,
,189500,43896,8338,20190304,190000,191500,188000,,
,190000,76705,14553,20190228,190500,190500,188000,,
,190500,62401,11868,20190227,190000,192500,189000,,
,188000,57470,10795,20190226,187000,191000,186500,,
,189000,132498,25159,20190225,186000,195000,185000,,
,184500,64124,11776,20190222,183000,184500,182500,,
,183000,60174,10941,20190221,180500,183000,179000,,
,181000,120323,21806,20190220,180000,183500,178500,,
,177500,79543,14129,20190219,175000,180500,174000,,
,177000,54513,9556,20190218,179000,179000,173500,,
,179000,37137,6626,20190215,180500,180500,177000,,
,180500,69130,12293,20190214,174000,180500,173000,,
,175500,56672,9908,20190213,174500,177000,173000,,
,173000,81747,14289,20190212,179500,180000,172000,,
,178500,178558,31735,20190211,175500,180500,174000,,
,174000,173157,29593,20190208,166500,175000,163500,,
,164000,53520,8755,20190207,166000,166000,162000,,
,164500,76594,12651,20190201,168000,169000,164500,,
,168000,62318,10415,20190131,168000,169000,165500,,
,166500,62176,10366,20190130,168500,170000,165000,,
,168000,43412,7249,20190129,167500,168500,166000,,
,166500,57970,9598,20190128,166000,168000,164000,,
,167000,50388,8432,20190125,167000,169000,166500,,
,168000,67110,11229,20190124,169000,170000,165500,,
,170500,40542,6882,20190123,169000,171500,167500,,
,169000,35585,6004,20190122,168000,170000,167500,,
,168500,75936,12817,20190121,173500,173500,167500,,
,173500,57874,9906,20190118,174000,174500,168500,,
,172500,52997,9163,20190117,174500,176000,170000,,
,174000,147165,25612,20190116,170000,177500,170000,,
,170500,66344,11189,20190115,169000,171000,166000,,
,169000,40172,6768,20190114,167500,169500,166500,,
,168500,73512,12219,20190111,163000,169000,162000,,
,163000,32185,5264,20190110,163000,165500,162500,,
,165500,37579,6181,20190109,162500,165500,162500,,
,161500,35181,5691,20190108,164000,164500,160500,,
,162000,39074,6377,20190107,166000,168500,160500,,
,163500,34069,5534,20190104,162000,164000,161000,,
,163000,38021,6242,20190103,167000,167500,162500,,
,166500,35501,5864,20190102,166000,168000,163000,,
,167000,28950,4838,20181228,169500,169500,165500,,
,168500,36451,6105,20181227,164000,169500,164000,,
,165000,48387,8002,20181226,165000,167000,163500,,
,167000,35558,5933,20181224,170500,170500,165000,,
,170500,56708,9640,20181221,170500,171500,169500,,
,170500,48599,8193,20181220,172000,172000,165000,,
,171500,60953,10389,20181219,169500,171500,169000,,
,169000,50657,8522,20181218,169500,169500,165500,,
,168000,32714,5464,20181217,168500,169000,165000,,
,167000,40571,6756,20181214,167000,170000,164000,,
,166500,106902,17890,20181213,163000,170500,163000,,
,162500,119735,19544,20181212,163000,165000,160500,,
,159500,63220,10098,20181211,157500,161500,157500,,
,159000,37967,6011,20181210,157500,161000,156500,,
,160500,105767,16974,20181207,160000,162500,158500,,
,158000,89852,14355,20181206,158000,163000,156000,,
,156000,32309,5040,20181205,157000,157500,154500,,
,158500,40511,6383,20181204,155500,159500,154500,,
,156500,56348,8854,20181203,161000,161000,155500,,
,159000,82264,13036,20181130,154500,160000,153500,,
,155000,64216,9909,20181129,151500,157000,151500,,
,149000,39237,5894,20181128,152500,153000,148000,,
,151000,53524,8044,20181127,148000,152000,147000,,
,147000,55568,8256,20181126,146500,152000,146500,,
,145500,30666,4449,20181123,144000,146500,144000,,
,145500,83605,12172,20181122,147000,148000,144500,,
,147500,54518,7925,20181121,146500,147500,143500,,
,147000,84354,12368,20181120,149000,150000,144500,,
,149500,38480,5749,20181119,148500,151000,148500,,
,149500,74425,11074,20181116,150000,152500,146500,,
,150000,63861,9539,20181115,149000,150500,147500,,
,150000,101989,14938,20181114,151000,151000,143500,,
,149000,43437,6439,20181113,145500,149500,145000,,
,148000,78325,11766,20181112,155500,157000,147000,,
,155500,139032,21338,20181109,158000,160500,147500,,
,159000,120394,19392,20181108,156000,166000,156000,,
,154500,65062,10091,20181107,157000,158500,153000,,
,157000,41561,6502,20181106,157000,158500,152500,,
,155500,62446,9720,20181105,158000,162500,153500,,
,159500,65340,10348,20181102,155500,160500,155500,,
,157000,73108,11542,20181101,158500,160500,156000,,
,158500,103777,16401,20181031,152000,162000,150000,,
,152000,66093,10056,20181030,155000,157000,150000,,
,155000,60376,9490,20181029,158000,161000,153500,,
,157500,54468,8633,20181026,161500,165000,155500,,
,162500,112362,17990,20181025,158500,163500,155000,,
,161500,101837,16766,20181024,163500,167000,161000,,
,162000,118774,19463,20181023,162000,166000,161000,,
,163000,191750,31526,20181022,162000,168500,161500,,
,162000,261489,42012,20181019,150500,167000,148000,,
,152500,54852,8324,20181018,151000,153500,149500,,
,151500,65518,10019,20181017,152500,155000,149000,,
,150000,45169,6789,20181016,152000,153000,149000,,
,152000,68454,10344,20181015,147500,154000,147000,,
,147500,118772,17561,20181012,144000,152500,140500,,
,140000,112513,16089,20181011,144500,146500,139500,,
,148000,63328,9421,20181010,150500,154500,146000,,
,153000,32164,4966,20181008,153500,156000,151500,,
,153500,79004,11937,20181005,151000,155000,147000,,
,151000,133334,20430,20181004,161500,161500,150000,,
,161000,62755,10044,20181002,157500,162000,157500,,
,158000,43030,6843,20181001,157000,160500,157000,,
,158000,86219,13479,20180928,155000,159000,152500,,
,156000,121596,19091,20180927,158000,161500,154500,,
,158000,63165,10016,20180921,160500,161500,156500,,
,158000,74294,11845,20180920,160500,163000,157000,,
,162000,70517,11339,20180919,162000,163000,157500,,
,162000,73456,11898,20180918,163000,164000,159500,,
,164500,57236,9342,20180917,166000,166500,161000,,
,165500,50711,8439,20180914,167000,169500,164500,,
,166000,41177,6860,20180913,166500,168500,165000,,
,166500,65848,11011,20180912,165000,170000,164000,,
,165000,50483,8418,20180911,168500,168500,164000,,
,167000,155554,26014,20180910,159500,170000,159500,,
,161500,119869,19288,20180907,156000,163000,156000,,
,155500,124179,19447,20180906,152000,159500,151500,,
,152000,71284,10828,20180905,148000,154000,148000,,
,148000,70080,10429,20180904,151500,151500,147500,,
,152000,27295,4141,20180903,153000,153500,151000,,
,154000,40701,6222,20180831,153500,154500,151500,,
,153000,54666,8338,20180830,153000,154000,151500,,
,153500,64046,9748,20180829,154000,155000,151000,,
,153500,47368,7311,20180828,154500,157000,153000,,
,154000,53811,8291,20180827,153500,156000,152500,,
,154500,34446,5328,20180824,156000,156500,154000,,
,157000,75861,11843,20180823,156500,158500,154500,,
,154500,131177,20480,20180822,152000,158000,150500,,
,152000,109993,16654,20180821,148500,153500,147000,,
,147500,72411,10607,20180820,144500,148000,144000,,
,143500,85051,12287,20180817,145500,147000,143000,,
,145000,60659,8782,20180816,142500,146000,142000,,
,144500,67326,9763,20180814,142500,146500,142500,,
,143500,115677,16721,20180813,149000,149500,143000,,
,150500,64637,9725,20180810,151000,152000,149000,,
,151000,108258,16385,20180809,149500,152500,149000,,
,150500,60843,9152,20180808,151500,152500,149000,,
,152500,31841,4816,20180807,150500,153000,150000,,
,151500,43608,6621,20180806,153500,155000,151000,,
,154000,34246,5252,20180803,152500,154500,150000,,
,151500,66864,10236,20180802,152000,157500,150000,,
,152000,44268,6735,20180801,152000,153500,151000,,
,151000,85640,12887,20180731,154000,154000,149500,,
,154000,54634,8367,20180730,155000,155500,152000,,
,156500,54995,8597,20180727,158500,158500,155000,,
,157500,64871,10187,20180726,158500,159000,155000,,
,156500,70571,10964,20180725,154500,157000,153000,,
,155500,105740,16524,20180724,160000,161000,154000,,
,161000,49062,7920,20180723,163500,164000,158000,,
,161500,64697,10293,20180720,155000,161500,155000,,
,155000,163439,25686,20180719,167000,168000,151500,,
,167000,50799,8578,20180718,169000,172000,166500,,
,167500,71752,12175,20180717,168000,171500,167500,,
,168000,67668,11362,20180716,169500,171500,166000,,
,170000,57474,9678,20180713,169500,171000,167000,,
,170500,44448,7602,20180712,174000,174000,169000,,
,172500,64514,10981,20180711,172000,173500,167000,,
,173000,53437,9300,20180710,174500,177500,171500,,
,173000,104318,17885,20180709,168500,174500,168500,,
,168500,65635,11133,20180706,169500,171000,167500,,
,169500,96180,16170,20180705,173000,174000,165500,,
,172500,146237,25468,20180704,166000,176500,165500,,
,167500,73375,12295,20180703,163000,169000,163000,,
,163000,104205,17310,20180702,167000,169000,161500,,
,168000,90031,15003,20180629,165500,169000,163000,,
,163000,88803,14581,20180628,162000,166500,161000,,
,160000,109656,17746,20180627,160500,163500,158000,,
,160000,592452,94761,20180626,161000,163000,159500,,
,164500,91672,15130,20180625,164500,166500,164000,,
,164000,173681,28443,20180622,159000,166500,156000,,
,158500,83759,13302,20180621,156000,162000,155000,,
,155500,38152,5919,20180620,152000,157000,151500,,
,154000,60192,9229,20180619,152000,155000,151500,,
,153000,56907,8771,20180618,152000,156500,151500,,
,152000,95614,14548,20180615,156000,156000,150500,,
,156500,70171,11056,20180614,157500,160000,156000,,
,161500,101297,16400,20180612,163500,164500,159500,,
,161500,119811,19227,20180611,156500,162500,156500,,
,154000,99739,15360,20180608,157000,157000,151000,,
,154000,89568,13848,20180607,152000,157500,151000,,
,152500,55147,8414,20180605,154500,154500,150500,,
,153000,108756,16843,20180604,151500,158000,151500,,
,148000,54814,8151,20180601,149500,152500,147000,,
,149500,60187,9001,20180531,150000,152000,148000,,
,148000,70991,10534,20180530,150000,151500,146000,,
,151000,62416,9537,20180529,158500,158500,151000,,
,157000,129638,19903,20180528,157000,166500,156000,,
,150500,77630,11779,20180525,152000,155500,148500,,
,156000,67584,10745,20180524,157000,162500,155500,,
,156000,81346,12567,20180523,155500,156500,151000,,
,158000,53452,8466,20180521,162000,162500,157000,,
,162000,31313,5075,20180518,162500,163500,160500,,
,161500,58990,9606,20180517,163500,167000,160000,,
,164500,123020,20257,20180516,168000,170000,160500,,
,171500,137327,23771,20180515,174000,175500,171500,,
,175000,114754,19975,20180514,175000,175500,171000,,
,174500,251545,43660,20180511,167500,176000,166500,,
,165500,279750,45682,20180510,152000,167500,151500,,
,154000,77339,11597,20180509,151000,154000,145000,,
,152000,52189,7924,20180508,155500,155500,150000,,
,154000,50952,7920,20180504,151000,158000,150500,,
,153000,53857,8336,20180503,156000,157000,152500,,
,157000,125323,19792,20180502,159000,162500,153500,,
,156500,126458,19999,20180430,158500,160500,155000,,
,153000,42752,6609,20180427,154500,157500,152500,,
,154500,83566,12975,20180426,152000,157500,148500,,
,152000,59592,9134,20180425,154500,156000,151000,,
,155000,78876,12200,20180424,156000,157500,151500,,
,155500,112277,17421,20180423,156000,157500,152500,,
,155000,131724,20241,20180420,151500,155500,148000,,
,150500,97546,14602,20180419,150000,151500,145000,,
,149500,133603,20041,20180418,148500,151500,146500,,
,146500,120082,17561,20180417,144500,148000,144000,,
,145000,109794,15957,20180416,144000,147000,142500,,
,144000,247237,35032,20180413,134500,145500,133500,,
,135000,53844,7277,20180412,136000,136000,133500,,
,137000,39431,5388,20180411,136000,138000,136000,,
,137500,41781,5728,20180410,138000,139000,136000,,
,139000,42339,5815,20180409,136500,139500,135000,,
,136500,25714,3512,20180406,136000,138000,134000,,
,136000,46080,6279,20180405,137500,138500,135000,,
,136000,46748,6406,20180404,140000,140500,135500,,
,139000,64027,8938,20180403,136500,141000,136000,,
,138000,71402,9911,20180402,138500,142000,137500,,
,137500,91920,12636,20180330,139000,139000,136000,,
,137500,116257,15748,20180329,131000,137500,131000,,
,130500,42602,5617,20180328,133000,134500,130000,,
,134000,48996,6505,20180327,133000,134500,131000,,
,132000,115234,15132,20180326,129500,134500,128500,,
,130000,75470,9927,20180323,132500,134000,130000,,
,134500,89693,12144,20180322,137000,137500,133500,,
,137000,77270,10591,20180321,137500,139000,136000,,
,137500,115686,15679,20180320,135000,138000,134000,,
,136000,271858,36506,20180319,132500,137000,130500,,
,130500,1061689,135302,20180316,127500,131500,127000,,
,130500,37912,4925,20180315,128500,131500,127000,,
,129000,33296,4273,20180314,127000,130000,126500,,
,128000,25139,3206,20180313,127000,129000,126500,,
,127500,76883,9817,20180312,128500,130000,126500,,
,128000,155426,19571,20180309,122500,128500,122000,,
,122000,143355,17348,20180308,123500,124500,119500,,
,124000,59577,7416,20180307,126000,126500,123500,,
,126000,51005,6468,20180306,129000,129500,126000,,
,128500,42044,5413,20180305,130500,131000,128000,,
,131500,36875,4812,20180302,130000,131500,129000,,
,132500,41175,5490,20180228,135000,136500,131500,,
,135000,48394,6554,20180227,135500,137000,132500,,
,136500,65224,8873,20180226,134500,138000,133000,,
,133500,31560,4177,20180223,132500,133500,131000,,
,132000,29161,3848,20180222,132500,133500,130500,,
,133000,40655,5345,20180221,130500,133000,128500,,
,130000,37934,4931,20180220,130500,131500,129500,,
,131000,37931,4923,20180219,130000,131500,129000,,
,129000,63596,8195,20180214,130000,130000,128000,,
,129500,40477,5272,20180213,131000,131500,129500,,
,130000,63252,8195,20180212,130500,131500,128000,,
,130500,77944,10211,20180209,132500,132500,130000,,
,135000,67214,9089,20180208,138000,139500,133000,,
,137500,58335,8157,20180207,141000,142500,137500,,
,140500,68728,9503,20180206,137500,141500,136000,,
,142000,57346,8108,20180205,144500,144500,139000,,
,144500,60432,8718,20180202,143500,145500,143000,,
,143500,48476,6994,20180201,143500,145500,143000,,
,145000,131108,18914,20180131,145500,146500,142000,,
,144500,156033,22591,20180130,140500,147000,140500,,
,140500,119793,16814,20180129,138000,142500,137000,,
,136000,137649,18659,20180126,134500,137000,134000,,
,134000,64256,8624,20180125,133500,135000,133500,,
,134000,62350,8355,20180124,134000,135000,133500,,
,134000,72851,9744,20180123,135000,135500,132500,,
,135000,49550,6697,20180122,136000,137000,134500,,
,135000,26553,3588,20180119,133500,136000,133500,,
,134000,45350,6117,20180118,135000,136500,133500,,
,135500,53073,7221,20180117,137000,138000,135000,,
,138000,37913,5238,20180116,135500,140000,135500,,
,137000,58077,7922,20180115,138000,139000,135000,,
,138000,39903,5546,20180112,139500,141000,138000,,
,139500,32011,4472,20180111,140000,140000,139000,,
,139000,55805,7829,20180110,139500,142000,139000,,
,139500,54072,7529,20180109,139000,140000,138500,,
,139000,35192,4922,20180108,142500,142500,139000,,
,141500,44078,6302,20180105,145500,145500,141000,,
,145000,50162,7244,20180104,145000,145500,144000,,
,145000,51940,7537,20180103,143000,147000,143000,,
,144000,48837,7031,20180102,140500,145000,140500,,
,140000,34056,4802,20171228,140500,142500,139500,,
,140000,31803,4420,20171227,140000,140500,137500,,
,140000,38895,5451,20171226,139500,141000,138500,,
,139500,53306,7394,20171222,141000,141000,137000,,
,141000,62398,8797,20171221,142000,143000,140000,,
,143000,91757,13164,20171220,150000,150000,140500,,
,150000,43087,6515,20171219,151000,153500,149500,,
,152000,27142,4108,20171218,152000,152000,150000,,
,152000,26440,4002,20171215,151000,152000,150500,,
,150000,43486,6550,20171214,152000,152000,150000,,
,151500,24735,3743,20171213,151000,152500,150500,,
,151000,23485,3529,20171212,150000,151000,149500,,
,151000,27852,4170,20171211,151000,151500,149000,,
,151000,35828,5429,20171208,154500,154500,150500,,
,154500,25448,3913,20171207,153000,154500,152000,,
,154000,22978,3530,20171206,155000,155000,152500,,
,155000,35924,5565,20171205,154000,155500,154000,,
,154000,31445,4829,20171204,153500,155000,152500,,
,152500,30724,4681,20171201,152500,153500,150500,,
,152000,84415,12863,20171130,151500,155000,150000,,
,151000,53261,8006,20171129,152000,152500,149500,,
,152500,30655,4648,20171128,150000,152500,150000,,
,150000,24728,3714,20171127,150000,151500,149500,,
,150500,58236,8742,20171124,152000,152000,149500,,
,151000,21280,3221,20171123,151500,152000,151000,,
,151500,29680,4512,20171122,153500,153500,151000,,
,153500,23742,3642,20171121,155500,155500,153000,,
,155000,41450,6428,20171120,155000,156500,154500,,
,154000,61441,9469,20171117,153000,155500,153000,,
,152000,46952,7097,20171116,152500,152500,150500,,
,152000,31599,4818,20171115,154000,154500,151500,,
,154500,28711,4406,20171114,153000,155000,152000,,
,153000,33329,5114,20171113,151500,154500,151500,,
,151500,55222,8388,20171110,154000,154500,151000,,
,154000,68101,10508,20171109,156500,157000,153500,,
,156500,53011,8337,20171108,158000,160000,155500,,
,158500,25311,4005,20171107,156000,159000,156000,,
,157000,20386,3182,20171106,156500,157500,155000,,
,157500,28737,4523,20171103,155500,158500,155500,,
,154500,42446,6560,20171102,154500,156000,153500,,
,155500,37702,5883,20171101,156500,157500,155000,,
,157000,39647,6235,20171031,158000,159000,156500,,
,158000,29272,4624,20171030,161500,161500,157000,,
,161000,31194,5026,20171027,159500,162500,159500,,
,160500,46246,7354,20171026,157000,160500,156500,,
,157500,74706,11806,20171025,161000,162000,157000,,
,161000,17498,2823,20171024,161500,162000,160500,,
,161500,20325,3288,20171023,162500,163000,161000,,
,163000,25366,4111,20171020,162500,163000,161500,,
,162500,27159,4414,20171019,162000,166000,161500,,
,161500,19948,3234,20171018,162000,164000,161000,,
,162000,23863,3870,20171017,163500,164500,161000,,
,164000,19888,3245,20171016,164000,165000,162000,,
,164000,35224,5741,20171013,164500,165500,161500,,
,165500,28296,4673,20171012,165500,166000,164500,,
,166500,87197,14434,20171011,165000,167000,164000,,
,166500,50431,8394,20171010,163500,168000,163500,,
,163500,37193,6046,20170929,161000,163500,160000,,
,160000,39601,6315,20170928,160000,161000,157000,,
,160000,72153,11478,20170927,155000,160000,154500,,
,154000,59540,9085,20170926,152000,154500,151000,,
,152000,66749,10220,20170925,157500,158000,150500,,
,157000,36872,5796,20170922,156000,159000,156000,,
,157000,51155,8120,20170921,159500,160500,156500,,
,159500,32075,5134,20170920,162500,163000,159000,,
,162000,25542,4134,20170919,161000,162500,161000,,
,161500,35512,5733,20170918,162500,162500,161000,,
,162500,42270,6860,20170915,164000,164500,161500,,
,163500,33516,5473,20170914,163500,165000,162000,,
,164500,26990,4436,20170913,166000,166500,163500,,
,166000,23331,3894,20170912,168500,170000,165500,,
,167500,41196,6958,20170911,167000,171000,166500,,
,166000,13459,2229,20170908,167500,168000,165000,,
,166500,12030,2004,20170907,167000,168000,165500,,
,166000,38215,6336,20170906,166500,166500,165000,,
,166500,13130,2181,20170905,165500,167000,165000,,
,165000,21247,3508,20170904,164500,166000,164500,,
,166000,20090,3344,20170901,168500,168500,165500,,
,169000,18002,3040,20170831,169500,170500,168000,,
,170000,28714,4836,20170830,165000,170000,165000,,
,166500,28460,4707,20170829,167500,167500,164000,,
,167000,29786,4966,20170828,165500,168000,165000,,
,165500,39943,6585,20170825,167000,167000,164000,,
,167000,19803,3308,20170824,167000,168500,166500,,
,167500,23884,4002,20170823,168000,169500,166500,,
,168500,15810,2664,20170822,169000,170500,168000,,
,168500,24898,4185,20170821,169500,170000,167000,,
,170000,20917,3556,20170818,170000,171500,169500,,
,171500,28040,4782,20170817,169000,172000,168500,,
,169500,23765,4041,20170816,170500,172000,169000,,
,169000,15011,2544,20170814,168500,171000,168500,,
,168500,37694,6396,20170811,170500,173500,167500,,
,174000,30575,5290,20170810,171000,174000,170500,,
,171000,38455,6605,20170809,170000,173500,170000,,
,172000,146438,25562,20170808,179000,181000,171000,,
,180000,80388,14476,20170807,185500,185500,178000,,
,185000,49315,9105,20170804,182000,186500,182000,,
,182000,39088,7070,20170803,181000,182500,178500,,
,181000,31981,5796,20170802,183000,183500,180500,,
,183500,33147,6111,20170801,186500,187000,182500,,
,186500,32315,6001,20170731,185500,188000,184000,,
,184000,36922,6794,20170728,182000,185000,182000,,
,183500,26063,4756,20170727,181500,183500,180500,,
,181000,24218,4383,20170726,181500,181500,180000,,
,180000,23422,4210,20170725,180000,181000,178500,,
,179500,18777,3357,20170724,177500,180500,177000,,
,176000,40432,7164,20170721,178000,179000,175500,,
,178500,59473,10653,20170720,181500,181500,177500,,
,181000,45078,8169,20170719,185000,185000,180000,,
,184000,38709,7070,20170718,181500,184000,180000,,
,180000,34357,6246,20170717,181500,184500,179500,,
,180000,40459,7260,20170714,179000,182000,178000,,
,178500,41583,7455,20170713,180500,180500,178500,,
,179000,25782,4625,20170712,178500,180500,178500,,
,178500,16605,2968,20170711,178500,180000,178000,,
,178500,32131,5750,20170710,180000,181500,178000,,
,181000,41749,7591,20170707,179000,184500,178500,,
,180000,30196,5462,20170706,180000,183500,179500,,
,180000,19982,3600,20170705,179500,181500,179000,,
,181500,18108,3283,20170704,182500,182500,179500,,
,182500,41557,7560,20170703,181500,183000,180500,,
,180500,42052,7576,20170630,179500,181000,179000,,
,179000,51327,9261,20170629,182500,182500,178500,,
,182000,24156,4399,20170628,182500,182500,181500,,
,182000,45776,8399,20170627,186500,187500,182000,,
,188000,46891,8868,20170626,189500,191500,186000,,
,188000,27111,5063,20170623,188500,189000,185000,,
,186500,35468,6585,20170622,188000,189000,184000,,
,189500,31201,5832,20170621,187000,190500,184500,,
,186500,47872,8947,20170620,189500,191000,185500,,
,191000,19330,3711,20170619,192500,195000,189500,,
,193500,24957,4813,20170616,193000,194000,192000,,
,193500,22746,4392,20170615,192000,196000,191500,,
,194000,25927,5031,20170614,195000,197000,193000,,
,197000,25555,5012,20170613,192000,197000,192000,,
,192500,29180,5614,20170612,194500,197000,190500,,
,196000,21010,4098,20170609,196000,196500,193000,,
,195500,51295,10000,20170608,199000,199000,193500,,
,197500,41672,8251,20170607,196000,200000,195500,,
,198500,35346,6979,20170605,199500,199500,196000,,
,199500,76373,15017,20170602,192000,199500,192000,,
,192000,53189,10132,20170601,192500,192500,188500,,
,192500,111185,21354,20170531,188000,193000,186500,,
,188000,31718,5972,20170530,187000,190000,186500,,
,186500,53749,10089,20170529,190500,191500,186500,,
,192000,105260,19997,20170526,187500,192000,187500,,
,186000,102245,18938,20170525,181000,186000,180500,,
,181000,41072,7461,20170524,181500,183000,180500,,
,180500,41470,7479,20170523,180500,182000,178500,,
,180500,40295,7255,20170522,180000,182000,179000,,
,179000,32490,5807,20170519,178500,180000,176500,,
,176500,34509,6083,20170518,178000,179000,175000,,
,178000,87196,15472,20170517,180000,180500,176500,,
,179500,102999,18541,20170516,178000,184000,177000,,
,176500,40147,7111,20170515,178500,179500,176000,,
,178500,57388,10256,20170512,183000,183000,177000,,
